it,sampling_method,dataset,rotulo,loss_strategy,size,Macro F1
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.8951085690184906
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.0926684541438547
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.900138406648035
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.5133362168561053
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.765338367455762
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.4742777060507697
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.9359343614024884
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.550305856769376
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.448766058309186
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.134962124861943
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.996319210828728
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.88262678667535
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.5740721787076937
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.320818047441475
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.7974634397741127
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.559666518119649
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.6908779885155245
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.68160601691134
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.4345433653101254
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.0923092310668125
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.1182051036429197
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.5705190423837703
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.6356956219588246
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.2824620505666875
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.909648949174317
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.176039402305008
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.5223963429537952
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.4197777979916317
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.961199048599691
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.309208309936888
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.958068978679851
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.997724781568075
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.580629467527285
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.8503907689252963
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.028745221298331
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.503767550875553
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,1000,2.217772577240677
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,1000,2.9508849772904457
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.270128022691675
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,5.4632337392447505
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.175800288957456
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,5.014815295689415
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,7.207691654450335
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,7.365275131722334
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.035950890694812
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,5.211709258674274
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.970729677016752
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,6.216721600561632
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.097003212933281
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,6.146941403632869
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,7.242694223158673
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,5.259198916790674
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.237116438510375
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,7.132118642463924
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.656509500663679
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,6.622237947994159
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.773531492942165
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,7.355777421415472
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.167617085246621
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,5.168744808422517
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.754110098614217
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,6.3850373175890835
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.314964154927628
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,6.328223850113249
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,7.018081375647296
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,7.067288151599773
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.826376521003642
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,7.046728814837617
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.740089269911053
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,5.1893459006934926
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.935036049689848
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,6.3986875395162945
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.567102991422918
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,7.430500502221235
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.5174909272995905
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,6.3088802414371115
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.620039314386768
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,7.176145335564365
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,7.288288689749568
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,7.413434155418532
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.128673965961577
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,6.143898138980998
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.715481510929405
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,6.473854630057409
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.166993930161079
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,5.78155013498455
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.017183303233946
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,5.4594018003782505
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.071057336400149
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,7.141849947405993
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.085719346434626
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,6.608475853902493
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.592172344878359
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,6.184062740300099
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,5.988163531779823
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,5.362158484015399
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,2500,6.4168841468711415
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,2500,6.346984203482754
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,10.092708912755116
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,13.547200633168883
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,11.594295721126631
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,10.743280304974775
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,13.45271368220526
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,10.841817531440418
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,11.008896265904962
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,10.48797273511228
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,12.253825930337566
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,10.725346580340076
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,10.107619865012825
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,12.478443885333082
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,14.969758483673708
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,14.683293512958409
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,10.649261232896794
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,12.37274060986994
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,14.812927089939599
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,14.41439440171186
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,13.16276199180559
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,11.807805269949705
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,14.43560155315149
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,10.211898270554004
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,11.601204592379467
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,14.342166413105444
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,10.522187946598423
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,14.951680636538699
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,11.212919072933241
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,12.566367831263108
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,12.407034134395545
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,10.851619729394653
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,13.247611591281883
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,12.38458359023376
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,10.377936411321881
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,11.370102368988155
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,14.626982356576375
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,10.808389850353695
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,13.86441064518615
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,14.229728208451647
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,14.421614951437785
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,11.303582396223296
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,13.624436798381211
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,12.992486517759637
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,12.659567440792527
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,12.440195331496534
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,13.623126192998107
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,13.844525988921031
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,12.482284346774788
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,14.564968426652108
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,11.057411282499025
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,10.920486931193306
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,12.629362963947333
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,13.21049632908151
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,12.568570645641419
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,14.465247993473684
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,12.358433342594738
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,11.419752049423948
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,14.748804336930917
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,12.629970031168966
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,5000,10.430557964890188
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,5000,13.909793405175169
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,29.293533683454704
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,26.899565338027138
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,28.096440701581777
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,21.714180224151058
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,24.098690002017804
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,23.128406250543467
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,24.346810791834187
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,29.579357675017324
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,25.520329118983597
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,25.132072698940995
1,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,27.95644006392077
1,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,23.03548536317563
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,21.081415496040787
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,23.44489193635537
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,27.780761066433918
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,28.003445014121247
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,29.94060677053906
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,21.674541733784046
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,22.760748918260866
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,28.3251159197798
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,28.606933886476398
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,21.93637753620649
2,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,25.298833913789853
2,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,21.97903881409823
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,20.26237689740857
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,24.156799532495448
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,25.637354583091938
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,24.120088111822607
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,29.4984938285816
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,29.752338743073725
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,22.871337354210116
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,24.239937947033244
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,26.94516448650473
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,23.363050605336895
3,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,23.4682336748767
3,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,23.28591175275519
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,28.198454403651994
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,28.60349296469481
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,25.33870015306636
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,20.03890820008991
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,29.432840291334774
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,27.45327340984681
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,26.30504576247922
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,22.700329338894697
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,26.35036333368107
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,26.567241406544813
4,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,24.04889848848188
4,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,21.72241347294066
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,29.852277004094905
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,29.620637115078157
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,21.27523382826589
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,20.327871538745097
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,29.34987465087279
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,22.243110081181673
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,27.732721616542875
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,29.690752583495463
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,24.745179740481678
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,22.890499450952674
5,WordPieceToken Ratio (class),airbnb,WordPieceToken Ratio (class),ctl,10000,28.414074305493383
5,WordPieceToken Ratio (class),yelp,WordPieceToken Ratio (class),ctl,10000,24.244330230367936
1,At random,airbnb,At random,ocl,500,1.3304246791911498
